3.250000000000000000e+01 6.128000000000000114e+01 7.146803481277486103e-01
3.350000000000000000e+01 1.962499999999999645e+01 3.663454440483735475e-01
3.450000000000000000e+01 5.444444444444443576e+01 1.123034977963017766e+00
3.550000000000000000e+01 1.154629629629629477e+02 5.885304566651552438e-01
3.650000000000000000e+01 1.115946745562129792e+02 4.687417179455780070e-01
3.750000000000000000e+01 9.396020761245674180e+01 6.990581881873195735e-01
3.850000000000000000e+01 8.701594387755102389e+01 2.322269015339474829e-01
3.950000000000000000e+01 1.057555371900826913e+02 1.785265187538495057e-01
4.050000000000000000e+01 1.017564738292010844e+02 1.466352727442322423e-01
4.150000000000000000e+01 1.198588728733459448e+02 1.951699312498625938e-01
4.250000000000000000e+01 1.115841152263374454e+02 1.780150087904745493e-01
4.350000000000000000e+01 9.143252265613762120e+01 1.854902261760019988e-01
4.450000000000000000e+01 9.626116044697670304e+01 6.923587654406686276e-02
4.550000000000000000e+01 9.089608071124177968e+01 1.294910299959429190e-01
4.650000000000000000e+01 8.267062270317867956e+01 2.410000712284648960e-01
4.750000000000000000e+01 9.242367742599216740e+01 1.256755448956727861e-01
4.850000000000000000e+01 1.024728680002246790e+02 7.783501855721378093e-02
4.950000000000000000e+01 1.061859183509476594e+02 8.469699536617777968e-02
5.050000000000000000e+01 1.081123002896130885e+02 1.038173923099538765e-01
5.150000000000000000e+01 1.097947056199334099e+02 9.493245161525695752e-02
5.250000000000000000e+01 1.129152809198858876e+02 5.098765818238119862e-02
5.350000000000000000e+01 1.167043033483340082e+02 5.372121976558735107e-02
5.450000000000000000e+01 1.189491863533001776e+02 1.244152670956746309e-01
5.550000000000000000e+01 1.193657423641328279e+02 8.556711503851391343e-02
5.650000000000000000e+01 1.202451222611157249e+02 4.400220545535463157e-02
5.750000000000000000e+01 1.202514767635638009e+02 1.221588372489268021e-01
5.850000000000000000e+01 1.226883877569746062e+02 1.198351304269983097e-01
5.950000000000000000e+01 1.246038849828777160e+02 5.755604208463452331e-02
6.050000000000000000e+01 1.259738993011853836e+02 4.801133103012286685e-02
6.150000000000000000e+01 1.260918749960014225e+02 7.785097898145366957e-02
6.250000000000000000e+01 1.281678567796220136e+02 1.146425428908278005e-01
6.350000000000000000e+01 1.255601559944065002e+02 1.162446323952213562e-01
6.450000000000000000e+01 1.292757280246913467e+02 7.418319623086397363e-02
6.550000000000000000e+01 1.358112208716516420e+02 6.057643102381624761e-02
6.650000000000000000e+01 1.347403330527061200e+02 8.069019973518909428e-02
6.750000000000000000e+01 1.361610764346568772e+02 7.911028181735393905e-02
6.850000000000000000e+01 1.367919377367605591e+02 8.887685884830624772e-02
6.950000000000000000e+01 1.393229056697253441e+02 1.184011123792215875e-01
7.050000000000000000e+01 1.453780577500133973e+02 1.029212594847541268e-01
7.150000000000000000e+01 1.489971918045883399e+02 1.018975779783218849e-01
7.250000000000000000e+01 1.487017060691512995e+02 8.912044494277476803e-02
7.350000000000000000e+01 1.486704385904409378e+02 6.081940578882144566e-02
7.450000000000000000e+01 1.499220095816443177e+02 7.399356979186182126e-02
7.550000000000000000e+01 1.532176657892595131e+02 1.010843696344173454e-01
7.650000000000000000e+01 1.561640979875522817e+02 9.161330191419422841e-02
7.750000000000000000e+01 1.576840191095259343e+02 9.788139315139936236e-02
7.850000000000000000e+01 1.599223909801389141e+02 9.195794225868016147e-02
7.950000000000000000e+01 1.603724140499126918e+02 6.840051721157852649e-02
8.050000000000000000e+01 1.607707206407002900e+02 1.124362412675091599e-01
8.150000000000000000e+01 1.651411394494808462e+02 1.082220822525526011e-01
8.250000000000000000e+01 1.697047056727760719e+02 9.118390184376086449e-02
8.350000000000000000e+01 1.696661204941859467e+02 1.166626895725899477e-01
8.450000000000000000e+01 1.678683518363972667e+02 1.172047644006582179e-01
8.550000000000000000e+01 1.704438370007533194e+02 1.187221956756469160e-01
8.650000000000000000e+01 1.745200577634813612e+02 1.141215688220661995e-01
8.750000000000000000e+01 1.785779040734502985e+02 9.451474798354685125e-02
8.850000000000000000e+01 1.783026001307776482e+02 1.079989429569285370e-01
8.950000000000000000e+01 1.803962314578715507e+02 1.117077417772278647e-01
9.050000000000000000e+01 1.844737414819946650e+02 1.204076053384820072e-01
9.150000000000000000e+01 1.866183099500969433e+02 1.284813356565593645e-01
9.250000000000000000e+01 1.881995924858246667e+02 9.315744594804628576e-02
9.350000000000000000e+01 1.937646402106047958e+02 3.642670143793987764e-02
9.450000000000000000e+01 2.031269026703006944e+02 7.258767039989993952e-02
9.550000000000000000e+01 2.045436224483521812e+02 1.474413338677006691e-01
9.650000000000000000e+01 2.001706580013839982e+02 1.289124104618082911e-01
9.750000000000000000e+01 2.011854872231547233e+02 1.301420673100598668e-01
9.850000000000000000e+01 2.105768726220751148e+02 2.492139536013653622e-01
9.950000000000000000e+01 2.154303438689592554e+02 2.120386146186201970e-01
1.005000000000000000e+02 2.090622895043110532e+02 1.032375433358382194e-01
1.015000000000000000e+02 2.062441194402595102e+02 1.140234094882511540e-01
1.025000000000000000e+02 2.119667219935616345e+02 1.062184826943977506e-01
1.035000000000000000e+02 2.185753251321026767e+02 1.091080367928272260e-01
1.045000000000000000e+02 2.226210198298310559e+02 1.359223909936314034e-01
1.055000000000000000e+02 2.228318499493706497e+02 1.603193354551572247e-01
1.065000000000000000e+02 2.258300232603234861e+02 8.601608199108652653e-02
1.075000000000000000e+02 2.347738480697896080e+02 5.245161296367695930e-02
1.085000000000000000e+02 2.354046196591648652e+02 1.108687994277334221e-01
1.095000000000000000e+02 2.312275378970550150e+02 1.320987371286161116e-01
1.105000000000000000e+02 2.308250420644762357e+02 1.230196276279496015e-01
1.115000000000000000e+02 2.386216288318624947e+02 8.440231395051327190e-02
1.125000000000000000e+02 2.446329316202738937e+02 9.538115131662501522e-02
1.135000000000000000e+02 2.435737344661569637e+02 1.649627303841763593e-01
1.145000000000000000e+02 2.480944199839852899e+02 1.923988021838231588e-01
1.155000000000000000e+02 2.511389996703247220e+02 2.011823148747886592e-01
1.165000000000000000e+02 2.515274195223279037e+02 1.632939845867182882e-01
1.175000000000000000e+02 2.595074575469521960e+02 1.147864952342053518e-01
1.185000000000000000e+02 2.635852169808372309e+02 1.030663845169322301e-01
1.195000000000000000e+02 2.692457845805565171e+02 9.428606548121412634e-02
1.205000000000000000e+02 2.709707873977492909e+02 1.194112869332428772e-01
1.215000000000000000e+02 2.677704729936378953e+02 2.085350622664204068e-01
1.225000000000000000e+02 2.704435186974137650e+02 2.066914488463630351e-01
1.235000000000000000e+02 2.738677703119054740e+02 1.542293547188176295e-01
1.245000000000000000e+02 2.826533261858272112e+02 1.429557776379049572e-01
1.255000000000000000e+02 2.821179046981393981e+02 1.331015046371629706e-01
1.265000000000000000e+02 2.780124724213837908e+02 1.781363876305726845e-01
1.275000000000000000e+02 2.747216712081389574e+02 2.499111287343850352e-01
1.285000000000000000e+02 2.804683905288742380e+02 1.820850026315723180e-01
1.295000000000000000e+02 3.018119323129052418e+02 3.059765935710120552e-02
1.305000000000000000e+02 3.022559874647463403e+02 6.334065811843779537e-02
1.315000000000000000e+02 3.023249039899843638e+02 1.073166636027461096e-01
1.325000000000000000e+02 2.991059110978064268e+02 1.424912319929784177e-01
1.335000000000000000e+02 3.005842376306536039e+02 1.274664375356872881e-01
1.345000000000000000e+02 3.114201646412817581e+02 1.118902587792166559e-01
1.355000000000000000e+02 3.115618545469945389e+02 1.194319497143764147e-01
1.365000000000000000e+02 3.201447533850168838e+02 6.879463745209306313e-02
1.375000000000000000e+02 3.313862104374729824e+02 7.525597936445160840e-02
1.385000000000000000e+02 3.312972776180135952e+02 4.684373602697138039e-02
1.395000000000000000e+02 3.259974091721463196e+02 1.489721350453585558e-01
1.405000000000000000e+02 3.220178811254178868e+02 2.187817262784570727e-01
1.415000000000000000e+02 3.234926749330372786e+02 1.386037267377699944e-01
1.425000000000000000e+02 3.361756873577887177e+02 1.207703588961514529e-01
1.435000000000000000e+02 3.539940213964290479e+02 5.904899116445110063e-02
1.445000000000000000e+02 3.568933953658487894e+02 6.885161629501114489e-02
1.455000000000000000e+02 3.419025657148220034e+02 7.393610941573541817e-02
1.465000000000000000e+02 3.450827448446024164e+02 5.329526151202619577e-02
1.475000000000000000e+02 3.569366442314412780e+02 1.049957412884091890e-01
1.485000000000000000e+02 3.595021672296966813e+02 1.300483430598912415e-01
1.495000000000000000e+02 3.491182801381468153e+02 1.133449100055070741e-01
1.505000000000000000e+02 3.424887640934449564e+02 1.241422065808211184e-01
1.515000000000000000e+02 3.348486696628635286e+02 2.112284209514619926e-01
1.525000000000000000e+02 3.363143320351692296e+02 1.917694087580967544e-01
1.535000000000000000e+02 3.518978892163909791e+02 7.998973881500509586e-02
1.545000000000000000e+02 3.633389593832089304e+02 7.621785564780621247e-02
1.555000000000000000e+02 3.598336278436046314e+02 7.183025167661827304e-02
1.565000000000000000e+02 3.656816218413077308e+02 3.959245950558288457e-02
1.575000000000000000e+02 3.642697492202757985e+02 8.951804708152143186e-02
1.585000000000000000e+02 3.670975901128342116e+02 7.671184909312941946e-02
1.595000000000000000e+02 3.775073003218589065e+02 1.286332844830274935e-01
1.605000000000000000e+02 3.806435094039349565e+02 1.456586621983990693e-01
1.615000000000000000e+02 3.945112602738073520e+02 5.875070177541821814e-02
1.625000000000000000e+02 3.857675315595563461e+02 4.819329012137520823e-02
1.635000000000000000e+02 3.662119909550010561e+02 6.546156099771871517e-02
1.645000000000000000e+02 3.709400154846739497e+02 7.769695735026437011e-02
1.655000000000000000e+02 3.887223871733685314e+02 7.443941245258418882e-02
1.665000000000000000e+02 3.854712712110069788e+02 7.213336131521877470e-02
1.675000000000000000e+02 3.768208538481179630e+02 7.685649041672278081e-02
1.685000000000000000e+02 3.820057818735058959e+02 1.225909593866049974e-01
1.695000000000000000e+02 3.936731944368699487e+02 1.434097676346315353e-01
1.705000000000000000e+02 3.942654621030579847e+02 1.004507051669747686e-01
1.715000000000000000e+02 3.877538003264056670e+02 9.931661525097777721e-02
